지하철역,호선명,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,1,2,3,작업일자
역곡,1호선,-1187,-25548,-37445,-102244,-80119,-35372,-19698,-12082,-10590,-7137,656,5820,18288,36014,78409,67375,34590,32692,29633,22579,1951,0,0,0,20230903
오류동,1호선,-728,-11340,-15167,-43206,-34146,-17604,-12752,-8516,-6782,-3298,-201,2305,5983,12444,26116,29438,16910,14515,12619,10374,965,0,0,0,20230903
온수(성공회대입구),1호선,-300,-4293,-5447,-14833,-8163,-6643,-4630,-3689,-4607,-2498,-1267,-793,-1121,3650,11036,12667,6394,5488,5555,4305,517,0,0,0,20230903
인천,1호선,-366,-212,-159,-439,2670,1423,1998,3272,2533,150,-2440,-4307,-6411,-7813,-7213,-3397,-3380,-2573,-576,676,930,4,0,0,20230903
제물포,1호선,-913,-5242,-10171,-24569,-4625,-5769,-6064,-6296,-4714,-2747,-2190,-3359,-4432,461,7437,18389,9350,9140,10792,8197,2914,3,0,0,20230903
주안,1호선,-1061,-10176,-21631,-44013,-27165,-12978,-10102,-10198,-11773,-8746,-4667,-5736,-557,1426,20103,36823,15056,11965,12831,12412,4016,3,0,0,20230903
중동,1호선,-1128,-9779,-15983,-36360,-21919,-11388,-6643,-4555,-4106,-2037,-396,1205,4614,9897,18863,21354,11864,9853,9571,7791,1249,0,0,0,20230903
별내별가람,4호선,-21,-302,31,-8336,-2120,-1988,-701,-488,-1036,-185,-682,-587,-1122,572,3295,4742,1889,717,1303,624,404,0,0,0,20230903
검암,공항철도,-1170,-8209,-13500,-27979,-9410,-7696,-5052,-5593,-4140,-2240,-767,0,1994,5321,14286,21569,11221,9979,10056,8521,4610,0,0,0,20230903
계양,공항철도,-43,-11788,-32502,-67726,-48849,-25986,-16060,-12230,-10738,-5338,-1149,2267,7158,15850,47481,44424,25810,23849,22521,14760,4641,0,0,0,20230903
공덕,공항철도,-54,-1680,-873,-1918,5247,2118,270,660,504,840,810,1368,1508,2054,2659,4392,1739,1791,2196,2324,1474,0,0,0,20230903
공항화물청사,공항철도,-4,338,6644,11039,19572,1359,978,1882,1704,89,-1091,-2200,-3668,-10176,-15410,-2363,-497,-2017,-2469,-557,62,0,0,0,20230903
김포공항,공항철도,-23,253,8014,12871,3479,-6430,-9264,-10165,-6233,-8982,-12216,-14290,-7463,-11271,-17685,-14040,-14258,-19175,-16905,-5786,521,15,0,0,20230903
디지털미디어시티,공항철도,-150,-2707,179,11519,66883,28272,6522,1756,756,210,-1814,-4098,-8187,-32888,-58122,-15422,-8942,-8599,-4737,-1007,2321,3,0,0,20230903
마곡나루(서울식물원),공항철도,-11,-1283,10908,16575,49608,20064,4441,-678,-995,149,-196,-4627,-13423,-45922,-31488,-7609,-5321,-5271,-1682,1547,2192,0,0,0,20230903
서울,공항철도,-296,-1566,10529,9913,16206,14483,4584,1606,-1236,-6322,-2590,-7630,-10523,-13795,-14834,-7374,-8802,-11045,-8980,-5790,3018,0,0,0,20230903
영종,공항철도,-29,-3266,-9194,-12865,-8457,-5498,-5066,-4016,-3462,-2035,-16,1883,1051,2212,10994,11136,6109,6874,6432,6234,2209,0,0,0,20230903
운서,공항철도,-164,-15671,-12949,-17957,-14227,-3770,-7830,-9439,-6864,-2419,864,1451,1177,3322,19232,18053,14451,13894,14141,14271,5033,0,0,0,20230903
인천공항1터미널,공항철도,0,1067,5844,17694,18438,11260,6974,9965,11190,-1446,-5291,-13963,-9897,-7024,-19158,-10403,-11552,-15278,-19402,-3780,6172,0,0,0,20230903
인천공항2터미널,공항철도,0,802,6113,10655,7661,795,6077,9721,8127,1225,-1524,-9139,-9937,-11368,-16169,-8293,-9175,-11211,-6536,-816,1949,0,0,0,20230903
청라국제도시,공항철도,-126,-6284,-13507,-24280,-428,-5675,-5488,-6127,-4685,-2516,-801,-851,-1054,-193,3244,17140,10215,9925,10632,7249,3675,0,0,0,20230903
홍대입구,공항철도,-159,-5064,-2547,-546,10875,12950,10454,13219,15839,14943,7960,3929,-193,-4826,-1973,-7789,-18628,-25115,-22840,-7157,1562,0,0,0,20230903
경마공원,4호선,0,-18,931,830,5537,11111,23166,20412,23361,20465,9497,947,-6027,-16744,-30987,-25958,-11829,-20146,-1501,177,103,0,0,0,20230903
과천,4호선,-6,-2532,-8565,-21867,-15914,-10308,-6797,-5255,-4677,-3721,-905,-814,1164,5306,13026,13545,8277,9597,9255,5991,1234,0,0,0,20230903
대공원,4호선,-6,364,4121,3652,9672,14268,13782,6224,1804,1307,-720,-3961,-7416,-9911,-8602,-3597,-3074,-5086,-7313,-286,32,0,0,0,20230903
범계,4호선,-88,-4851,-21329,-63536,-14710,4707,422,-3071,-5052,2047,-870,-295,-461,10871,32216,44822,3,3832,3929,6615,4332,0,0,0,20230903
선바위,4호선,-2,674,4064,3571,8600,1743,-2706,-2118,-2973,-2805,-3050,-3669,-6450,-13135,-15206,-1072,-364,840,3401,2855,568,0,0,0,20230903
인덕원,4호선,-61,-3760,-12954,-36429,31842,-3358,-11495,-8687,-11710,-6389,-3773,-3707,-6416,-11224,-2687,37472,13103,14685,17587,14656,4718,0,0,0,20230903
정부과천청사,4호선,-6,-925,6876,6502,57371,4797,179,-1499,-2057,-2789,-2497,-5312,-10393,-17665,-32227,4106,-1028,-189,2602,3099,1021,0,0,0,20230903
평촌,4호선,-57,-379,-10146,-23267,42019,5740,-3123,-5534,-4781,428,-2186,-5362,-6540,-18214,-18035,19349,4654,3278,4294,5443,2755,0,0,0,20230903
고잔,4호선,-308,-4317,-10720,-14735,5918,-14,-2072,-3451,-2465,-668,-1286,-3253,-3689,-5347,430,12236,5069,4071,4291,5927,2748,0,0,0,20230903
대야미,4호선,-55,-1814,-5152,-12259,-9880,-6616,-4288,-2761,-2593,-1974,-1096,313,1554,1618,4907,6507,4380,4116,5269,3411,984,0,0,0,20230903
반월,4호선,-53,-2510,-6011,-12381,-7790,-6084,-4353,-2417,-2556,-1342,184,1369,2130,2272,7735,7447,5977,4812,5319,3135,803,0,0,0,20230903
산본,4호선,-604,-7804,-17495,-37685,-20895,-2294,-1733,-1305,350,1838,1198,719,3433,12184,31929,33134,13028,7489,7474,7089,3603,0,0,0,20230903
상록수,4호선,-530,-12005,-22186,-52845,-41396,-17378,-12384,-9766,-8772,-4587,-314,1702,5271,14951,39930,37870,24648,21947,19451,15430,4376,0,0,0,20230903
수리산,4호선,-4,-2907,-7127,-13283,-11516,-6006,-3348,-3609,-2527,-1969,-587,-330,736,2332,7168,7038,4855,4001,4310,2717,789,0,0,0,20230903
신길온천,4호선,-134,-2231,-2387,-3895,-3233,-2705,-1658,-953,-870,-659,127,171,174,516,1720,2921,2133,2260,2119,1836,531,0,0,0,20230903
안산,4호선,-1544,-9211,3012,17098,8429,-3901,-3341,-643,-2546,-2060,-2423,-2039,-4736,-17728,-18572,-90,-1440,3816,6344,6073,2734,0,0,0,20230903
오이도,4호선,-319,-5700,-8100,-18348,-9482,-6140,-2629,-1277,6,-806,489,759,563,85,8559,12683,6410,3759,6023,6192,3654,0,0,0,20230903
정왕,4호선,-342,-6610,1390,4085,7761,621,-2453,-1366,-1532,-643,-711,-2718,-3996,-5589,-5481,4917,3165,4506,5948,5840,2196,0,0,0,20230903
중앙,4호선,-390,-8921,-20728,-38939,-9200,4353,-817,-3811,-4476,1097,1702,656,-487,9647,28647,29732,11255,5103,3883,10059,4647,0,0,0,20230903
초지,4호선,-357,-3746,-7840,-13860,-6529,-4246,-3118,-2580,-2285,-1916,-360,114,749,1691,6584,10930,6110,5698,5787,5640,2378,1,0,0,20230903
한대앞,4호선,-152,-7123,-13717,-21663,-9554,-5180,-4103,-3834,-3399,-1693,-477,501,2354,5102,14746,14784,9459,7673,7535,6939,2298,0,0,0,20230903
대곡,3호선,-277,-1057,-1543,-8095,-5725,-2467,-1561,-1287,-1208,-1106,-852,-649,-1377,-1319,1595,2705,1259,1197,1722,2064,1102,0,0,0,20230903
대화,3호선,-169,-6640,-22526,-47036,-20547,-9032,-5528,-4339,-2567,-2725,-4682,-5410,-10902,-1469,7660,19606,11160,8873,8459,7934,3793,-1,0,0,20230903
마두,3호선,-36,-1606,-6057,-7729,5928,2491,-852,-2783,-3150,291,-713,-3003,-3077,-2434,1571,8779,3719,2899,3549,3958,1066,0,0,0,20230903
백석,3호선,-73,-2270,-4493,-9009,3319,-1973,-1656,-1690,-1625,779,4,-2478,-730,-2266,3575,12416,3037,447,2491,3988,1298,1,0,0,20230903
삼송,3호선,-700,-8114,-25178,-65391,-51605,-22203,-12584,-6937,-2342,-443,2681,5782,4901,17754,41514,40588,18888,19183,12476,10793,2637,0,0,0,20230903
원당,3호선,-231,-7790,-13165,-35767,-29532,-16527,-10333,-6751,-6364,-4416,-1015,2162,4674,8747,21961,24203,15631,13927,13396,9287,1506,0,0,0,20230903
원흥,3호선,-315,-6631,-13754,-40263,-33648,-14822,-9544,-6552,-5614,-3086,-632,1836,4548,10858,20555,28816,15652,13840,13565,8657,2088,0,0,0,20230903
정발산,3호선,-63,-1482,-1966,-2380,10984,12300,7465,3673,2497,3543,-52,-2646,-2983,-5675,-5089,587,-5744,-5321,-2841,635,585,0,0,0,20230903
주엽,3호선,-135,-4821,-14810,-19287,-9439,-4402,-3989,-4186,-2816,1030,-194,1132,1262,5952,10379,16802,8944,5870,5985,6792,2200,0,0,0,20230903
지축,3호선,0,0,0,-1,-2,-1,0,0,0,-1,-2,0,0,-3,-2,-2,-1,0,0,0,0,0,0,0,20230903
화정,3호선,-156,-10606,-18642,-40426,-21719,-10172,-6734,-4675,-4924,-2138,190,4504,4276,9901,29568,32328,14918,12961,13521,9067,2685,0,0,0,20230903
배방,1호선,-102,-1199,-1078,-1850,-505,-919,-948,-376,-324,-172,-471,-226,770,722,1187,1069,863,937,612,727,208,0,0,0,20230903
봉명,1호선,-29,-977,-951,1604,1387,1224,-557,-965,-822,272,-205,-975,-1200,-1228,700,636,342,491,582,250,158,0,0,0,20230903
신창(순천향대),1호선,-249,-412,-725,-605,2623,911,424,140,8,-321,-1661,-1188,-1989,-2471,-818,849,566,1146,1505,1173,518,0,0,0,20230903
쌍용(나사렛대),1호선,-118,-2496,-3652,-4994,-3656,-1085,-1529,-876,-607,-554,-321,-378,727,2298,3413,2891,1859,1602,1763,1769,553,0,0,0,20230903
아산,1호선,-69,-29,1203,91,1504,2121,1787,535,475,409,-1756,-3376,-1953,353,-3240,-3244,-1193,-3178,-3299,-1780,312,0,0,0,20230903
온양온천,1호선,-921,-1528,-2090,-4149,-1301,-83,-99,2728,759,-1880,-3727,-1873,67,1310,916,3440,2401,3230,1821,2163,878,0,0,0,20230903
탕정,1호선,-40,-719,-1160,-1801,-939,-802,-803,-400,-284,-59,-598,-990,287,461,952,1173,826,642,246,832,265,0,0,0,20230903
회기,1호선,-1046,-7771,-8572,-29678,-29150,-17507,-10173,-11812,-11074,-6629,-7805,-8845,-8811,-5763,30873,32084,15686,15234,21603,17418,4624,0,0,0,20230903
동대문,1호선,-679,-9486,-2198,-1746,2023,3169,5470,5950,1218,-2563,-3345,-4505,-6054,-5012,-2356,3081,-117,-55,1429,4048,1901,216,0,0,20230803
동묘앞,1호선,-219,-1922,1360,1971,7928,6423,7359,6769,2813,2911,-1414,-6252,-8897,-11823,-8225,-2003,-416,610,3283,2877,1545,272,0,0,20230803
서울,1호선,-540,962,38155,72373,162348,97045,18874,-1892,-5928,-11284,-4742,-19754,-37155,-88398,-130271,-49543,-38886,-40340,-31227,-11328,301,218,0,0,20230803
시청,1호선,-44,2444,18952,64661,184398,75307,25466,16721,16004,10652,-5096,-18225,-28405,-65514,-136262,-48207,-44138,-39715,-22943,-5516,798,12,0,0,20230803
신설동,1호선,-357,-6611,-1011,1999,24792,13471,2988,-2403,-3975,-4897,-4174,-3987,-7118,-16280,-20474,1020,-1,1265,4276,5929,1927,0,0,0,20230803
제기동,1호선,-373,-2971,386,-1596,6454,10391,9585,8453,7655,6998,852,-8820,-12422,-15395,-11049,-2320,-1312,2201,4218,4319,1133,0,0,0,20230803
종각,1호선,-105,1427,24630,106855,261844,143662,46424,29153,16572,12198,-5495,-25838,-36904,-109590,-176814,-70486,-71459,-80445,-57632,-22914,-55,1,0,0,20230803
종로3가,1호선,-167,-1361,9116,21282,61897,57426,36570,31180,19822,12889,-2075,-19976,-30436,-44529,-58204,-35148,-36142,-41917,-31878,-11971,723,17,0,0,20230803
종로5가,1호선,-62,1561,12461,36286,90120,48715,33248,22939,10478,203,-10342,-22077,-26141,-49480,-65317,-28844,-24905,-26244,-15182,-3052,644,0,0,0,20230803
청량리(서울시립대입구),1호선,-965,-7661,-641,-22535,-13419,799,5467,4299,669,2177,1729,-1924,-7854,-6399,7005,9343,1634,5193,7907,6819,3340,0,0,0,20230803
강남,2호선,-106,1571,37765,118088,246365,270294,105760,39704,18269,14318,-11922,-41299,-63240,-120908,-142551,-106283,-111703,-147391,-135279,-55040,-7164,44,0,0,20230803
강변(동서울터미널),2호선,-26,-6685,-6890,-53762,-73700,-44735,-28703,-21753,-13525,-5561,3876,9303,12464,22342,48327,33140,20542,17769,24221,14787,4354,38,0,0,20230803
건대입구,2호선,-289,-15152,-6501,-28356,-31381,-8088,3718,10519,10818,12342,10242,12080,14966,30704,67287,38306,-1358,-13433,-20246,-12979,2967,859,0,0,20230803
교대(법원.검찰청),2호선,-15,4264,13519,34550,119293,111091,40047,26296,17817,13756,-406,-7056,-9077,-33634,-60209,-20118,-25568,-29836,-20193,-3459,104,13,0,0,20230803
구로디지털단지,2호선,-330,-33033,-33243,-59369,43588,31991,-7319,-15944,-19739,-8567,-4370,-760,-2102,-29127,-48376,30386,21285,30292,41182,30701,10770,302,0,0,20230803
구의(광진구청),2호선,-45,-12656,-7162,-51446,-74982,-47535,-17889,-10694,-9459,-4914,-276,5119,2650,17243,50373,43262,26184,26139,25323,15560,5865,137,0,0,20230803
낙성대(강감찬),2호선,-33,-9147,-17145,-66170,-87670,-50037,-19388,-14728,-15500,-11654,-4826,9,2080,14059,50848,57639,35009,32843,38534,25813,7945,309,0,0,20230803
당산,2호선,-30,-3908,-3894,-16914,19989,3786,-4452,-5175,-3893,-1514,751,866,3546,3515,14483,22924,11079,10848,11550,10700,3285,169,1,0,20230803
대림(구로구청),2호선,-694,-28465,-19242,-44848,-36885,-24038,-5983,300,-2782,-854,1467,5384,10505,14583,16328,25173,18803,32586,32921,16840,4765,230,0,0,20230803
도림천,2호선신도림지선,-3,-28,-163,378,1392,-51,-567,-572,-562,114,-553,-535,-706,-493,-209,902,669,676,820,667,215,10,0,0,20230803
동대문역사문화공원(DDP),2호선,-241,-3493,4627,14673,38118,18648,14815,8903,6971,6250,2047,-3455,-11202,-17085,-14067,1183,-324,-2426,-3460,671,1265,146,0,0,20230803
뚝섬,2호선,-9,-855,8546,22384,110733,76269,26122,17540,14910,12591,2613,-3302,-12053,-34825,-83173,-37056,-32008,-29686,-16227,-3650,817,62,0,0,20230803
문래,2호선,-6,-2119,-3459,-5950,79621,35788,5420,2319,2048,1987,-1219,-2615,-4268,-20553,-48501,50,-5502,-8461,-5650,-697,1574,104,0,0,20230803
방배,2호선,-2,89,3408,4420,37352,18529,4750,-1185,-913,-1599,-2691,-3603,-7484,-12781,-23233,147,-2760,-3991,1216,2927,1483,33,0,0,20230803
봉천,2호선,-62,-13784,-23432,-71159,-95295,-52113,-22199,-12535,-11848,-8982,-2174,5889,10954,23497,54387,53969,28899,28476,30255,19657,7111,282,0,0,20230803
사당,2호선,-74,-8394,4060,-33512,-34373,-28197,-5492,8734,2343,198,-4007,2785,17805,42119,76207,54012,11344,-1881,1171,4139,5187,727,0,0,20230803
삼성(무역센터),2호선,-134,504,36154,133760,331843,236430,100996,59050,38912,29315,-3796,-39051,-80898,-179029,-265516,-130047,-114789,-96861,-57969,-12234,1529,1037,0,0,20230803
상왕십리,2호선,-39,-5359,-7456,-28573,-33617,-16912,-8848,-7102,-6149,-3588,-2103,-322,2284,8733,27328,17377,11718,11674,13960,10227,3516,27,0,0,20230803
서울대입구(관악구청),2호선,-4915,-25554,-29662,-102251,-107671,-59656,-21868,-14074,-15851,-15033,-2733,330,4379,23865,86219,90492,43337,36851,40915,29488,15752,2926,0,0,20230803
서초,2호선,-4,2855,13040,34090,84786,61877,19968,3905,-1536,-7947,-9125,-20946,-22962,-47319,-68994,-26391,-20028,-17711,-9017,-319,620,11,0,0,20230803
선릉,2호선,-143,1444,33584,104773,250840,193188,70311,17692,5333,2359,-19504,-48155,-76515,-152992,-240760,-113442,-72201,-71198,-61609,-16357,313,120,0,0,20230803
성수,2호선,-98,-1826,21948,52215,227831,129655,52591,36150,32398,27644,17610,3032,-12055,-64506,-171983,-73951,-64053,-56112,-37247,-10001,2849,849,1,0,20230803
시청,2호선,-55,980,16087,66315,207675,73581,12533,1422,3041,-450,-10914,-19706,-29923,-83217,-145186,-47187,-37530,-33229,-17764,-5193,281,70,0,0,20230803
신답,2호선성수지선,-22,-951,-1150,-5470,-9517,-3522,-1475,-827,-633,-466,194,775,1573,2368,7751,5553,2904,3170,2516,1868,539,2,0,0,20230803
신당,2호선,-23,-4896,-3023,-13192,-16734,-6106,-815,851,-560,-569,1539,2041,2958,7415,22952,12801,4303,2673,3679,3918,2018,58,0,0,20230803
신대방,2호선,-232,-21885,-25951,-74557,-106825,-61311,-26747,-16868,-13895,-9468,-1995,9126,12718,26628,58997,60865,39141,46117,44498,27236,7750,177,0,0,20230803
신도림,2호선신도림지선,-3849,-30552,-32554,-94469,-35457,-18182,1561,2694,-3521,-196,-5661,-3547,1874,11474,48869,52357,8762,4578,21132,28480,18266,2551,1,0,20230803
신림,2호선,-206,-34321,-53183,-162315,-227155,-118746,-48420,-30094,-29770,-18391,-5821,10787,22853,51724,139870,138852,77292,73531,73163,51495,16661,609,0,0,20230803
신설동,2호선성수지선,-49,-1012,257,68,4387,3459,2418,702,-506,656,-1327,-2696,-3428,-5935,-4485,3,202,-684,1250,1470,618,126,0,0,20230803
신정네거리,2호선신도림지선,-62,-7653,-15151,-44353,-33062,-15379,-9225,-5941,-4793,-2412,-193,4881,8250,16246,36143,28312,13936,14218,13708,9765,2636,120,0,0,20230803
신촌,2호선,-59,-4890,941,-80,25712,54733,27586,14512,7870,13208,878,-10640,-18281,-14619,18787,8965,-23634,-35578,-36373,-9132,949,145,0,0,20230803
아현,2호선,-40,-4573,-4994,-19402,-20974,-10600,-8050,-6669,-6260,-3318,-1261,-563,-2921,4214,14476,12847,7130,9184,10342,7497,2142,55,0,0,20230803
양천구청,2호선신도림지선,-25,-3843,-9698,-27925,-19900,-11633,-6557,-4850,-3689,-1315,731,3157,4030,9780,20385,19813,11183,10801,9083,7802,2423,24,0,0,20230803
역삼,2호선,-27,3657,33188,138428,346627,285131,105501,33309,19200,16442,-7551,-35371,-58493,-173097,-229119,-116621,-66086,-64150,-38652,-10587,-179,28,0,0,20230803
영등포구청,2호선,-25,-2658,-122,-1498,72486,21540,4107,211,-1276,421,-3782,-4693,-7310,-17531,-46061,1375,-4408,-5098,-185,3677,2917,161,1,0,20230803
왕십리(성동구청),2호선,-888,-5918,-2560,-11726,-17433,-10259,-3987,-3043,-3520,-2699,-2184,-2788,-3485,2100,21260,11918,-1,-5166,-5761,-829,2736,100,0,0,20230803
용답,2호선성수지선,-2,-1982,-2172,-6672,-10420,-4883,-2495,-1685,-1830,-1307,-560,437,936,1936,7483,5105,3056,4658,4718,3015,981,0,0,0,20230803
용두(동대문구청),2호선성수지선,-34,-1090,-871,-2621,-3837,-1528,-807,-580,-723,-52,-262,237,-482,-45,2631,2876,1385,1699,1558,1195,514,8,0,0,20230803
을지로3가,2호선,-11,430,16950,67892,166851,55954,11290,2456,-267,499,-5643,-12203,-17660,-59893,-105242,-30888,-27189,-32170,-26500,-14440,-1547,90,0,0,20230803
을지로4가,2호선,-7,160,11959,30888,66483,25582,9337,5110,2141,-939,-4508,-8058,-15445,-41235,-50049,-16467,-8710,-6489,-1194,567,905,24,0,0,20230803
을지로입구,2호선,-64,340,24221,124561,321877,138036,52189,28769,17815,9979,-7626,-22779,-38060,-109404,-223859,-88394,-91313,-55643,-42528,-12770,1766,767,0,0,20230803
이대,2호선,-32,-3023,-3368,-15604,3714,7339,5361,327,-589,58,-411,-3246,-3772,-8456,11468,10887,4323,4765,8376,11249,3776,108,0,0,20230803
잠실(송파구청),2호선,-42,-8108,-16577,-41221,19444,49338,48204,45645,34355,22738,10522,-755,-17321,-22597,-3884,-6718,-68855,-70848,-17060,14074,4561,167,0,0,20230803
잠실나루,2호선,-29,-651,2410,-14693,-7532,-4844,-4816,-6787,-3341,-898,-2686,-5266,-11836,-10537,8637,13015,7170,9083,11242,6481,2284,26,0,0,20230803
잠실새내,2호선,-43,-5053,-8471,-41010,-48922,-19257,-7882,-4833,-2673,2095,6549,8031,10260,21896,46397,27505,8351,5028,3952,1054,2028,78,0,0,20230803
종합운동장,2호선,-7,-741,1982,-871,2545,-2166,-2571,-957,1717,5118,3761,16584,43378,65423,36805,2950,-20287,-48302,-52983,-13424,1301,87,0,0,20230803
충정로(경기대입구),2호선,-27,-2141,1425,6559,40352,12498,1456,-1744,-1656,-202,-2132,-3037,-4721,-14290,-25847,-407,-412,381,2347,2776,1204,59,0,0,20230803
한양대,2호선,-3,-525,3891,5202,31376,39577,11794,1818,4956,3070,-773,-5317,-13222,-25179,-21590,-7695,-4574,-5777,-2606,-239,415,15,0,0,20230803
합정,2호선,-65,-7696,-4797,-10443,43482,49979,26769,21447,18079,21470,11606,8699,9279,8466,30,2832,-22382,-38937,-36996,-14123,1678,280,0,0,20230803
홍대입구,2호선,-969,-27917,-15675,-23146,23025,63323,49570,66101,80761,83025,64001,43816,27109,24606,32659,8425,-63556,-114677,-124145,-46685,5922,1885,0,0,20230803
가락시장,3호선,-47,-2389,-977,-9319,5977,-741,-3808,-3335,-1735,-1337,-872,-651,-148,-2840,-2997,5600,2501,1758,3983,3197,1575,51,1,0,20230803
경복궁(정부서울청사),3호선,-78,-756,8532,26213,104891,55134,29096,19953,10616,7784,-5072,-17973,-29119,-47734,-78071,-22415,-23127,-24473,-12405,-3211,597,37,0,0,20230803
경찰병원,3호선,-16,-2810,-4961,-13341,3144,-552,-2776,-3413,-1442,-274,-769,-1951,-798,-964,1651,10141,4532,4452,5380,3890,1324,0,0,0,20230803
고속터미널,3호선,-144,-1027,27935,20145,29526,42647,42801,39494,18541,8848,478,-12006,-28701,-34472,-24701,-45845,-84349,-45571,-26011,-6609,66,4,0,0,20230803
교대(법원.검찰청),3호선,-83,-998,2235,11307,34408,25488,2385,-5760,-8688,-12483,-17028,-19327,-20768,-34688,-51398,-21534,-21886,-23986,-21047,-6269,-570,1,0,0,20230803
구파발,3호선,-109,-10552,-23515,-62710,-50300,-18400,-2862,-3874,-3090,953,-40,-3617,-2426,6209,43927,43207,17767,16217,16523,16883,7556,240,0,0,20230803
금호,3호선,-60,-4085,-8274,-21569,-28826,-16750,-8088,-5341,-3898,-1928,4,2643,4111,8932,18351,13356,9050,8616,9504,5049,1367,0,0,0,20230803
남부터미널(예술의전당),3호선,-17,-1831,16513,33750,106235,48695,12637,-964,-1338,2638,1561,-3739,-15330,-49607,-71221,-18977,-16880,-17975,-14011,38,1579,1,0,0,20230803
녹번,3호선,-70,-9082,-22320,-65622,-62065,-33684,-17656,-11876,-9989,-7341,-1771,3138,8397,17356,43289,41757,22741,21624,20623,13348,3823,0,0,0,20230803
대청,3호선,-66,-3004,-4383,-10239,-8694,-7048,-6711,-6584,-4039,-3556,-2392,-2757,-5308,-4787,4339,10848,7268,8321,11201,7148,2436,6,0,0,20230803
대치,3호선,-13,-2564,-4801,-3910,4275,4740,1411,98,1271,3987,2300,522,2321,-3570,2225,4115,-693,-5761,-23194,3273,1590,0,0,0,20230803
도곡,3호선,-46,-316,2551,4013,9899,9101,1553,791,-152,-571,-1058,-2651,-5407,-8909,-8078,-1640,-1407,-1231,-95,1230,1363,205,0,0,20230803
독립문,3호선,-236,-4349,-78,-776,1762,720,64,-4390,-3756,-1711,-2257,-3040,-2821,-1955,492,5762,3227,3059,3795,3482,1879,603,0,0,20230803
동대입구,3호선,-6,-542,9781,14232,47231,27429,11032,6616,6232,3868,-1690,-4697,-16342,-19158,-30076,-8387,-7412,-8210,-11737,-632,661,68,0,0,20230803
매봉,3호선,-7,-1166,2681,8233,55859,18615,3043,939,-701,-906,-4335,-6630,-8557,-20798,-39535,-4399,-5910,-8430,-2072,1369,1010,29,0,0,20230803
무악재,3호선,-23,-2025,-4545,-13602,-14590,-8536,-5069,-3563,-2532,-1154,-2,1466,2710,4289,10426,10535,6230,6148,5819,4239,1217,0,0,0,20230803
불광,3호선,-47,-8577,-14721,-40208,-30444,-10003,-3514,-818,421,4177,2577,3459,5242,11738,31495,30942,13797,14312,15122,10086,3913,0,0,0,20230803
수서,3호선,-175,-2460,5671,-857,9162,2438,-8499,-6212,-6334,-8308,2048,-4794,-4173,-5841,1703,14342,3705,7701,6568,983,2306,199,0,0,20230803
신사,3호선,-60,-2723,10906,31415,84179,117975,49253,25107,15726,14554,3692,-8096,-14086,-33389,-59183,-51130,-42636,-48902,-43370,-16562,-256,14,0,0,20230803
안국,3호선,-15,-44,20698,83082,109620,68799,42263,36367,16592,9650,-3031,-21153,-44078,-85375,-91941,-38537,-37241,-31911,-15121,-3109,337,1,0,0,20230803
압구정,3호선,-47,-601,15246,35198,134084,139293,58888,36320,15410,13254,-814,-13724,-26313,-45534,-86480,-64669,-59535,-44290,-31393,-6913,-106,223,0,0,20230803
약수,3호선,-116,-5676,-4309,-11595,-4680,-6474,-3765,-2511,-4513,-4141,-904,-348,1021,2474,10203,7953,3253,1108,3897,3847,2655,468,0,0,20230803
양재(서초구청),3호선,-61,-2094,27304,72926,192556,84117,25894,13651,4301,5316,-5158,-14626,-24199,-63423,-117272,-32877,-28804,-29416,-13573,692,2291,21,0,0,20230803
연신내,3호선,-215,-24792,-37251,-99485,-104152,-46707,-21195,-16959,-19180,-10524,-3881,3997,6954,29677,80445,76349,35943,34102,31640,24209,9428,68,0,0,20230803
오금,3호선,-39,-4341,-6334,-22831,-17151,-10256,-4145,-2961,-2644,-1718,-512,1512,1215,3435,10161,11137,6423,6076,8864,5661,2105,0,0,0,20230803
옥수,3호선,-224,-2130,-4688,-14756,-17142,-10481,-6481,-3872,-2565,-1187,298,1985,2521,7596,16664,12813,6535,6251,8561,4858,1478,0,0,0,20230803
을지로3가,3호선,-23,389,7969,32762,75551,23246,6194,2673,1802,817,-1751,-3231,-5959,-25460,-48979,-14233,-12811,-15804,-12057,-6438,-612,0,0,0,20230803
일원,3호선,-12,-687,3006,9820,1487,2375,-1624,-4959,-3326,200,-2057,-8443,-16561,-21852,2589,6091,4190,5725,7619,3508,1657,48,0,0,20230803
잠원,3호선,-6,-255,2708,-5198,-7644,-4465,-3001,-2289,-2094,-770,-306,-1094,-4125,-1626,4492,4828,2774,2793,5291,2739,868,3,0,0,20230803
종로3가,3호선,-17,74,5095,14519,44468,39588,27680,16872,12652,9957,5406,1112,-4141,-16383,-35910,-18210,-12358,-15035,-12354,-5380,176,14,0,0,20230803
지축,3호선,-6,-2453,-5555,-24050,-19174,-8385,-5059,-3199,-2162,-1836,-518,149,932,5139,17809,15679,8158,7932,7005,4650,811,1,0,0,20230803
충무로,3호선,0,0,0,0,0,0,-2,0,0,-1,-1,-4,-4,-4,-4,-3,-3,-5,-6,0,-2,0,0,0,20230803
학여울,3호선,-6,-343,-210,-746,4048,1988,1149,-62,-82,212,116,-756,-1640,-2469,-3619,634,596,488,759,828,331,1,0,0,20230803
